9.999999999999995559e-01,1.185846126156020475e-20
1.000000000000000000e+00,4.649058915617843013e-16
9.999999999999997780e-01,-2.775557561562891351e-17
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000005107e+00,-7.771561172376095783e-16
9.999999999999997780e-01,-5.828670879282071837e-15
9.999999999999995559e-01,5.551115123125782702e-17
1.000000000000001998e+00,-6.661338147750939243e-16
9.999999999999997780e-01,-1.110223024625156540e-16
1.000000000000000444e+00,-1.665334536937734811e-16
1.000000000000000444e+00,-2.220446049250313081e-16
1.000000000000000222e+00,-1.221245327087672194e-15
1.000000000000000000e+00,-7.771561172376095783e-16
1.000000000000000000e+00,5.551115123125782702e-16
1.000000000000000000e+00,1.110223024625156540e-16
9.999999999999995559e-01,4.440892098500626162e-16
9.999999999999993339e-01,-7.771561172376095783e-16
9.999999999999995559e-01,-2.220446049250313081e-16
9.999999999999995559e-01,2.220446049250313081e-16
9.999999999999997780e-01,1.110223024625156540e-16
1.000000000000000222e+00,3.552713678800500929e-15
1.000000000000000222e+00,0.000000000000000000e+00
1.000000000000000444e+00,-1.776356839400250465e-15
1.000000000000000222e+00,-4.440892098500626162e-16
1.000000000000000000e+00,-6.661338147750939243e-16
1.000000000000000000e+00,-6.661338147750939243e-16
9.999999999999997780e-01,-4.440892098500626162e-16
9.999999999999997780e-01,4.440892098500626162e-16
9.999999999999997780e-01,0.000000000000000000e+00
1.000000000000000000e+00,-4.440892098500626162e-16
9.999999999999997780e-01,4.662936703425657470e-15
1.000000000000000222e+00,4.218847493575594854e-15
1.000000000000000000e+00,-4.440892098500626162e-16
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000222e+00,0.000000000000000000e+00
1.000000000000000222e+00,4.440892098500626162e-16
9.999999999999993339e-01,2.442490654175344389e-15
9.999999999999988898e-01,2.220446049250313081e-15
9.999999999999991118e-01,2.886579864025407005e-15
9.999999999999995559e-01,0.000000000000000000e+00
9.999999999999997780e-01,2.220446049250313081e-16
9.999999999999997780e-01,0.000000000000000000e+00
9.999999999999997780e-01,2.220446049250313081e-16
9.999999999999997780e-01,2.220446049250313081e-16
9.999999999999997780e-01,1.776356839400250465e-15
1.000000000000000000e+00,4.440892098500626162e-16
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000222e+00,0.000000000000000000e+00
1.000000000000000000e+00,-4.440892098500626162e-16
9.999999999999997780e-01,0.000000000000000000e+00
