1.999999999999999112e+00,1.185846126156020475e-20
2.000000000000000000e+00,4.649058915617843013e-16
1.999999999999999556e+00,-5.093148125467905629e-15
2.000000000000000000e+00,0.000000000000000000e+00
2.000000000000010214e+00,-3.358424649491098535e-15
1.999999999999999556e+00,-5.828670879282071837e-15
2.000000000000000000e+00,-5.551115123125782702e-17
2.000000000000003997e+00,-6.661338147750939243e-16
1.999999999999999556e+00,-1.110223024625156540e-16
2.000000000000000888e+00,-1.665334536937734811e-16
2.000000000000000888e+00,-1.165734175856414367e-15
2.000000000000002665e+00,-1.776356839400250465e-15
2.000000000000000000e+00,-7.771561172376095783e-16
2.000000000000000444e+00,-1.110223024625156540e-16
1.999999999999999556e+00,-2.220446049250313081e-16
1.999999999999999112e+00,-3.330669073875469621e-16
1.999999999999998668e+00,-9.992007221626408864e-16
1.999999999999999112e+00,-1.110223024625156540e-16
1.999999999999999112e+00,3.330669073875469621e-16
1.999999999999999556e+00,1.110223024625156540e-16
2.000000000000000444e+00,3.663735981263016583e-15
2.000000000000000444e+00,0.000000000000000000e+00
2.000000000000000888e+00,-1.776356839400250465e-15
2.000000000000000444e+00,-4.440892098500626162e-16
2.000000000000000000e+00,-6.661338147750939243e-16
2.000000000000000000e+00,-6.661338147750939243e-16
1.999999999999999556e+00,-4.440892098500626162e-16
1.999999999999999556e+00,4.440892098500626162e-16
1.999999999999999556e+00,0.000000000000000000e+00
2.000000000000000000e+00,-4.440892098500626162e-16
1.999999999999999556e+00,4.662936703425657470e-15
2.000000000000000444e+00,4.218847493575594854e-15
2.000000000000000888e+00,-1.110223024625156540e-15
2.000000000000000444e+00,-4.440892098500626162e-16
2.000000000000000444e+00,0.000000000000000000e+00
1.999999999999999556e+00,1.332267629550187849e-15
1.999999999999998668e+00,2.442490654175344389e-15
1.999999999999997780e+00,2.220446049250313081e-15
1.999999999999998224e+00,2.886579864025407005e-15
2.000000000000000000e+00,-8.881784197001252323e-16
1.999999999999999556e+00,2.220446049250313081e-16
1.999999999999999556e+00,0.000000000000000000e+00
1.999999999999999556e+00,2.220446049250313081e-16
1.999999999999999556e+00,2.220446049250313081e-16
1.999999999999999556e+00,1.776356839400250465e-15
2.000000000000000000e+00,4.440892098500626162e-16
2.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000444e+00,0.000000000000000000e+00
2.000000000000000000e+00,-4.440892098500626162e-16
1.999999999999999556e+00,0.000000000000000000e+00
